sentence_id,book,parution,start_pdf_page,end_pdf_page,text,mot_detecte
83768,10.0,1976.0,2943,2946,"Chapitre douze Homme-dragon, Ô Homme-dragon, Entre toi et tien, Partage avec moi cet amour entr’aperçu Qui dépasse le mien.",Entre
83768,10.0,1976.0,2943,2946,"Chapitre douze Homme-dragon, Ô Homme-dragon, Entre toi et tien, Partage avec moi cet amour entr’aperçu Qui dépasse le mien.",Partage
83768,10.0,1976.0,2943,2946,"Chapitre douze Homme-dragon, Ô Homme-dragon, Entre toi et tien, Partage avec moi cet amour entr’aperçu Qui dépasse le mien.",Qui
83772,10.0,1976.0,2943,2946,Les œufs vont éclore aujourd’hui et la moitié de Perne est invitée.,Perne
83777,10.0,1976.0,2943,2946,— Dis à Belle…,Belle
83785,10.0,1976.0,2943,2946,"À la surprise de Menolly, Belle cessa de piquer sur Mirrim et battit en retraite dans le coin le plus éloigné de la chambre.",Belle
83823,10.0,1976.0,2943,2946,"Il vit Menolly caresser les cheveux de Mirrim et, déployant les ailes, il se prépara à se lancer sur elle quand Belle gazouilla vivement depuis son coin.",Belle
83848,10.0,1976.0,2943,2946,Elle n’imaginait pas qu’autant de gens viennent à une éclosion : leur nombre dépassait celui des habitants du fort du Demi-Cercle.,Demi-Cercle
83958,10.0,1976.0,2949,2950,"Stupéfaite, elle se demanda où étaient Belle, Rocky, Plongeur et les autres.",Belle
83958,10.0,1976.0,2949,2950,"Stupéfaite, elle se demanda où étaient Belle, Rocky, Plongeur et les autres.",Plongeur
83960,10.0,1976.0,2949,2950,"elle aurait voulu que Belle vienne la pousser affectueusement du nez, et même sentir la queue de la petite reine enserrer sa gorge de son étreinte presque étouffante.",Belle
83971,10.0,1976.0,2949,2950,Menolly vit un bronze surgir et craignit un instant qu’il ne s’agisse de Plongeur.,Plongeur
83985,10.0,1976.0,2949,2950,"Elle repartit vers l’entrée de la caverne, le petit lézard bronze tournant autour de sa tête, avec des cris qui allaient du reproche à la prière, exactement comme Belle quand Menolly avait fait quelque chose qui l’avait bouleversée.",Belle
84030,10.0,1976.0,2953,2954,"Chapitre treize Harpiste, ton chant résonne douloureusement, Bien que la mélodie en soit gaie.",Bien
84031,10.0,1976.0,2953,2954,Ta voix est triste et lourdes tes mains Et ton regard se détourne du mien.,Et
84055,10.0,1976.0,2953,2954,"Une et Deux planèrent, piaillant à cause de quelque chose qui les avait perturbées et penchant la tête vers elle en quête de réconfort.",Deux
84060,10.0,1976.0,2953,2954,"— Oui, elle sont à moi, dit-elle et elle leva Deux vers lui pour qu’il l’examine, récompensant la bonté et la bonne humeur qui se dégageaient de son visage allongé.",Deux
84062,10.0,1976.0,2953,2954,Il mit un genou sur le sable et caressa aimablement Deux qui chanta et ferma les paupières de plaisir.,Deux
84065,10.0,1976.0,2953,2954,— Veux-,Veux
84068,10.0,1976.0,2953,2954,"Belle apparut, suivie de Rocky et Plongeur, houspillant tous les trois Tante",Plongeur
84068,10.0,1976.0,2953,2954,"Belle apparut, suivie de Rocky et Plongeur, houspillant tous les trois Tante",Tante
84076,10.0,1976.0,2955,2956,"Bien sûr, les verts, comme cette dame, et il décocha un sourire si charmeur à Deux qu’elle chantonna, sont si adorables.",Deux
84099,10.0,1976.0,2955,2956,"Belle arriva en tourbillonnant, protestant furieusement, et Rocky et Plongeur y ajoutèrent leurs pitreries, ce qui ne fut d’aucune aide pour personne.",Plongeur
84105,10.0,1976.0,2955,2956,"— Dis à ta reine que j’essaye de t’aider, lui demanda-t-il quand Belle vint déranger ses cheveux argentés, lui plongeant dessus.",Belle
84145,10.0,1976.0,2955,2956,"Il leva sa coupe vers Belle qui le fixait, perchée sur l’épaule de Menolly, l’enlaçant fermement de sa queue.",Belle
84194,10.0,1976.0,2957,2958,"(Elle gloussa, redevenue une espiègle jeune fille, et non plus Mirrim-Felena ou Mirrim-Manora.)",Mirrim-Felena
84194,10.0,1976.0,2957,2958,"(Elle gloussa, redevenue une espiègle jeune fille, et non plus Mirrim-Felena ou Mirrim-Manora.)",Mirrim-Manora
84219,10.0,1976.0,2959,2961,Je ne savais pas ! (Les yeux de Mirrim s’écarquillèrent de consternation.,Les
84304,10.0,1976.0,2959,2961,"D’ailleurs, ses propres lézards chantent avec elle et tout ça… L’assurance de T’gellan ne parut pas convenir à Nicat.",L’assurance
84326,10.0,1976.0,2962,2962,Il ne s’était pas rendu compte avant ce soir à quel point la vie au Demi-Cercle était austère.,Demi-Cercle
84330,10.0,1976.0,2962,2962,Cela allégerait la tristesse du Demi-Cercle.,Demi-Cercle
84332,10.0,1976.0,2962,2962,Il avait entendu dire par ses voisins de gradins que la couvée qui serait distribuée ce soir aux plus chanceux avait été trouvée par T’gellan sur la côte proche du fort de Mer du Demi-Cercle.,Demi-Cercle
84334,10.0,1976.0,2962,2962,mais T’gellan avait dû emmener un autre passager sur Monarth lorsqu’il était passé prendre Elgion au Demi-Cercle et l’occasion ne s’était pas présentée.,Demi-Cercle
84349,10.0,1976.0,2963,2963,"près des roches du Dragon, par hasard",Dragon
84351,10.0,1976.0,2963,2963,— Près des roches du Dragon ?,Dragon
84360,10.0,1976.0,2963,2963,Mais savoir si ce qu’il avait entendu dans cette grotte provenait ou non d’une flûte de Pan était devenu un problème d’ordre professionnel.,Pan
84378,10.0,1976.0,2963,2963,"Elle vivait dans la grotte… Et alors, qu’est-ce qui vous prend ?",Et
84420,10.0,1976.0,2964,2964,"— J’ai entendu le son d’une flûte de Pan qui venait de cette grotte, dit Elgion précipitamment.",Pan
84440,10.0,1976.0,2965,2966,"Il lui était difficile de croire que le maître harpiste de Pern l’avait portée, elle, Menolly de… Menolly des Neuf Lézards-de-Feu.",Neuf
84440,10.0,1976.0,2965,2966,"Il lui était difficile de croire que le maître harpiste de Pern l’avait portée, elle, Menolly de… Menolly des Neuf Lézards-de-Feu.",Lézards-de-Feu
84447,10.0,1976.0,2965,2966,"Toutefois, Belle se laissa tomber sur son épaule, mêlant le fluide soprano de sa voix à celle de Menolly.",Belle
84480,10.0,1976.0,2965,2966,"Tu peux jouer, Menolly, dit-il calmement, plongeant son regard bienveillant dans le sien, tout en continuant à caresser sa main, comme il aurait caressé Belle.",Belle
84490,10.0,1976.0,2967,2967,"Sur son épaule, Belle envoya un trille mélodieux et Menolly retint brusquement son souffle, désespérée.",Belle
84509,10.0,1976.0,2968,2973,Anne McCaffrey,McCaffrey
84512,10.0,1976.0,2968,2973,La pEhanteuse-Dragon à.,Dragon
84514,10.0,1976.0,2968,2973,Collection dirigée par Bénédicte Lombardo,Bénédicte
84514,10.0,1976.0,2968,2973,Collection dirigée par Bénédicte Lombardo,Lombardo
84517,10.0,1976.0,2968,2973,La Ballade de Pern,Ballade
84519,11.0,1977.0,2968,2973,Traduction de l’américain par Éric Rondeaux et Pierre-Paul Durastanti,Éric
84519,11.0,1977.0,2968,2973,Traduction de l’américain par Éric Rondeaux et Pierre-Paul Durastanti,Rondeaux
84519,11.0,1977.0,2968,2973,Traduction de l’américain par Éric Rondeaux et Pierre-Paul Durastanti,Pierre-Paul
84519,11.0,1977.0,2968,2973,Traduction de l’américain par Éric Rondeaux et Pierre-Paul Durastanti,Durastanti
84520,11.0,1977.0,2968,2973,"Je dédie ce livre, avec respect, et amour à André Norton Chapitre un La petite reine toute dorée Sur la mer en sifflant volait Pour les vagues arrêter Pour sa couvée sauver Bravement elle s’aventurait Elle attaquait la mer en rage",André
84520,11.0,1977.0,2968,2973,"Je dédie ce livre, avec respect, et amour à André Norton Chapitre un La petite reine toute dorée Sur la mer en sifflant volait Pour les vagues arrêter Pour sa couvée sauver Bravement elle s’aventurait Elle attaquait la mer en rage",Norton
84520,11.0,1977.0,2968,2973,"Je dédie ce livre, avec respect, et amour à André Norton Chapitre un La petite reine toute dorée Sur la mer en sifflant volait Pour les vagues arrêter Pour sa couvée sauver Bravement elle s’aventurait Elle attaquait la mer en rage",Chapitre
84520,11.0,1977.0,2968,2973,"Je dédie ce livre, avec respect, et amour à André Norton Chapitre un La petite reine toute dorée Sur la mer en sifflant volait Pour les vagues arrêter Pour sa couvée sauver Bravement elle s’aventurait Elle attaquait la mer en rage",La
84520,11.0,1977.0,2968,2973,"Je dédie ce livre, avec respect, et amour à André Norton Chapitre un La petite reine toute dorée Sur la mer en sifflant volait Pour les vagues arrêter Pour sa couvée sauver Bravement elle s’aventurait Elle attaquait la mer en rage",Sur
84520,11.0,1977.0,2968,2973,"Je dédie ce livre, avec respect, et amour à André Norton Chapitre un La petite reine toute dorée Sur la mer en sifflant volait Pour les vagues arrêter Pour sa couvée sauver Bravement elle s’aventurait Elle attaquait la mer en rage",Pour
84520,11.0,1977.0,2968,2973,"Je dédie ce livre, avec respect, et amour à André Norton Chapitre un La petite reine toute dorée Sur la mer en sifflant volait Pour les vagues arrêter Pour sa couvée sauver Bravement elle s’aventurait Elle attaquait la mer en rage",Pour
84520,11.0,1977.0,2968,2973,"Je dédie ce livre, avec respect, et amour à André Norton Chapitre un La petite reine toute dorée Sur la mer en sifflant volait Pour les vagues arrêter Pour sa couvée sauver Bravement elle s’aventurait Elle attaquait la mer en rage",Bravement
84520,11.0,1977.0,2968,2973,"Je dédie ce livre, avec respect, et amour à André Norton Chapitre un La petite reine toute dorée Sur la mer en sifflant volait Pour les vagues arrêter Pour sa couvée sauver Bravement elle s’aventurait Elle attaquait la mer en rage",Elle
84521,11.0,1977.0,2968,2973,Un fermier du fort de passage Sur le sable doré,Sur
84523,11.0,1977.0,2968,2973,un filet Vit et la reine et son courage,Vit
84527,11.0,1977.0,2968,2973,Un tel prodige N’est pas de mise Mais toute dorée elle voletait Il vit sa peine et aussitôt Regarda la falaise en haut Il vit une cave,N’est
84527,11.0,1977.0,2968,2973,Un tel prodige N’est pas de mise Mais toute dorée elle voletait Il vit sa peine et aussitôt Regarda la falaise en haut Il vit une cave,Mais
84527,11.0,1977.0,2968,2973,Un tel prodige N’est pas de mise Mais toute dorée elle voletait Il vit sa peine et aussitôt Regarda la falaise en haut Il vit une cave,Il
84527,11.0,1977.0,2968,2973,Un tel prodige N’est pas de mise Mais toute dorée elle voletait Il vit sa peine et aussitôt Regarda la falaise en haut Il vit une cave,Regarda
84527,11.0,1977.0,2968,2973,Un tel prodige N’est pas de mise Mais toute dorée elle voletait Il vit sa peine et aussitôt Regarda la falaise en haut Il vit une cave,Il
84529,11.0,1977.0,2968,2973,"Il y plaça les œufs nouveaux La petite reine d’or ciselée Sur son épaule vint se poser Ses yeux tout bleus Brillaient d’un feu Que l’oubli jamais n’éteindrait Quand Menolly, fille de Yanus, le seigneur du fort de Mer, arriva à l’atelier de harpe, ce fut avec panache, montée sur un dragon bronze.",La
84529,11.0,1977.0,2968,2973,"Il y plaça les œufs nouveaux La petite reine d’or ciselée Sur son épaule vint se poser Ses yeux tout bleus Brillaient d’un feu Que l’oubli jamais n’éteindrait Quand Menolly, fille de Yanus, le seigneur du fort de Mer, arriva à l’atelier de harpe, ce fut avec panache, montée sur un dragon bronze.",Sur
84529,11.0,1977.0,2968,2973,"Il y plaça les œufs nouveaux La petite reine d’or ciselée Sur son épaule vint se poser Ses yeux tout bleus Brillaient d’un feu Que l’oubli jamais n’éteindrait Quand Menolly, fille de Yanus, le seigneur du fort de Mer, arriva à l’atelier de harpe, ce fut avec panache, montée sur un dragon bronze.",Ses
84529,11.0,1977.0,2968,2973,"Il y plaça les œufs nouveaux La petite reine d’or ciselée Sur son épaule vint se poser Ses yeux tout bleus Brillaient d’un feu Que l’oubli jamais n’éteindrait Quand Menolly, fille de Yanus, le seigneur du fort de Mer, arriva à l’atelier de harpe, ce fut avec panache, montée sur un dragon bronze.",Brillaient
84529,11.0,1977.0,2968,2973,"Il y plaça les œufs nouveaux La petite reine d’or ciselée Sur son épaule vint se poser Ses yeux tout bleus Brillaient d’un feu Que l’oubli jamais n’éteindrait Quand Menolly, fille de Yanus, le seigneur du fort de Mer, arriva à l’atelier de harpe, ce fut avec panache, montée sur un dragon bronze.",Que
84529,11.0,1977.0,2968,2973,"Il y plaça les œufs nouveaux La petite reine d’or ciselée Sur son épaule vint se poser Ses yeux tout bleus Brillaient d’un feu Que l’oubli jamais n’éteindrait Quand Menolly, fille de Yanus, le seigneur du fort de Mer, arriva à l’atelier de harpe, ce fut avec panache, montée sur un dragon bronze.",Quand
84536,11.0,1977.0,2968,2973,"Et que ferait une jeune fille, même si elle avait appris leurs Chants et leurs Ballades d’Enseignement aux jeunes de son fort, dans un atelier de harpe d’où provenaient tous les Chants d’Étude ?",Chants
84536,11.0,1977.0,2968,2973,"Et que ferait une jeune fille, même si elle avait appris leurs Chants et leurs Ballades d’Enseignement aux jeunes de son fort, dans un atelier de harpe d’où provenaient tous les Chants d’Étude ?",Ballades
84536,11.0,1977.0,2968,2973,"Et que ferait une jeune fille, même si elle avait appris leurs Chants et leurs Ballades d’Enseignement aux jeunes de son fort, dans un atelier de harpe d’où provenaient tous les Chants d’Étude ?",Enseignement
84536,11.0,1977.0,2968,2973,"Et que ferait une jeune fille, même si elle avait appris leurs Chants et leurs Ballades d’Enseignement aux jeunes de son fort, dans un atelier de harpe d’où provenaient tous les Chants d’Étude ?",Chants
84536,11.0,1977.0,2968,2973,"Et que ferait une jeune fille, même si elle avait appris leurs Chants et leurs Ballades d’Enseignement aux jeunes de son fort, dans un atelier de harpe d’où provenaient tous les Chants d’Étude ?",Étude
84541,11.0,1977.0,2968,2973,"Ici, à Le Fort, le soir tombait tout juste.",Le
84544,11.0,1977.0,2968,2973,claironnait un salut au dragon de guet de Le Fort.,Le
84549,11.0,1977.0,2968,2973,Elle suivit la direction qu’indiquait son doigt pointé et aperçut un quadrilatère de bâtiments illuminés au pied de la falaise de Le Fort.,Le
84616,11.0,1977.0,2974,2976,"— Voici Menolly, fille de Yanus, le seigneur du fort de Mer, jadis du fort de Mer du Demi-Cercle, et apprentie perdue de Petiron !",Demi-Cercle
84682,11.0,1977.0,2977,2978,"— J’ai tant entendu parler des lézards-de-feu, disait Silvina, et je n’ai fait qu’apercevoir la petite reine du seigneur Groghe qui… Bonté divine !",Bonté
84688,11.0,1977.0,2977,2978,"Rocky et Plongeur atterrirent sur la table près du mur tandis que Belle, plus téméraire, se perchait comme de coutume sur l’épaule de Menolly.",Plongeur
84688,11.0,1977.0,2977,2978,"Rocky et Plongeur atterrirent sur la table près du mur tandis que Belle, plus téméraire, se perchait comme de coutume sur l’épaule de Menolly.",Belle
84698,11.0,1977.0,2977,2978,"— Les verts, ce sont Tante",Tante
84699,11.0,1977.0,2977,2978,Une et Deux,Deux
84704,11.0,1977.0,2977,2978,"— Ce sont Paresseux, Mimique et Chocolat, dit Menolly en les désignant l’un après l’autre, et voici…",Mimique
84704,11.0,1977.0,2977,2978,"— Ce sont Paresseux, Mimique et Chocolat, dit Menolly en les désignant l’un après l’autre, et voici…",Chocolat
84707,11.0,1977.0,2977,2978,"— Et Belle, elle l’est assurément.",Belle
84753,11.0,1977.0,2979,2981,"— Dites, vous deux, surveillez ça, et pas d’espiègleries, dit Silvina en posant le ballot sur la table entre Rocky et Plongeur.",Plongeur
84773,11.0,1977.0,2979,2981,— Le fort de Mer du Demi-Cercle est à mi-chemin de nulle part.,Demi-Cercle
84786,11.0,1977.0,2979,2981,"Elle avait conscience de l’odeur épicée de Belle, de la senteur douce et sèche des joncs, de l’arôme terreux des champs mouillés porté par le vent nocturne, parfois relevé par une bouffée amère provenant du charbon de bois qui brûlait dans la cheminée.",Belle
84799,11.0,1977.0,2979,2981,"Elle savait que le harpiste était bon musicien, mais il ne lui était jamais venu à l’idée de se demander pourquoi on l’avait envoyé au fort de Mer du DemiCercle où elle avait été la seule à profiter de ses capacités d’enseignant.",DemiCercle
84810,11.0,1977.0,2982,2984,"Chapitre deux Harpiste, dis-moi donc le chemin Qui de ce fort s’en va au loin Et qui contourne la colline",Qui
84810,11.0,1977.0,2982,2984,"Chapitre deux Harpiste, dis-moi donc le chemin Qui de ce fort s’en va au loin Et qui contourne la colline",Et
84825,11.0,1977.0,2982,2984,Elle sourit en reconnaissant une des longues Sagas.,Sagas
84826,11.0,1977.0,2982,2984,"Les apprentis répétaient la mélodie complexe par cœur, tout comme elle l’avait appris aux jeunes du fort de Mer du Demi-Cercle quand Petiron était tombé malade et, plus tard, après qu’il soit mort.",Demi-Cercle
84832,11.0,1977.0,2982,2984,"Puis elle se gaussa d’ellemême : elle se trouvait de l’autre côté de Pern par rapport au weyr de Benden et au fort du Demi-Cercle, et elle avait eu au moins six bonnes heures de sommeil de plus que d’habitude.",Demi-Cercle
84839,11.0,1977.0,2982,2984,Rocky et Plongeur lui firent écho.,Plongeur
84847,11.0,1977.0,2982,2984,"Au fort de Mer du Demi-Cercle, il y avait de lourdes barres horizontales, mais ce système était plus facile à fermer et paraissait beaucoup plus sûr.",Demi-Cercle
84856,11.0,1977.0,2982,2984,"Puis Belle prit sa position favorite sur l’épaule de Menolly, la tête enfouie dans son épaisse chevelure et la queue enroulée autour de sa gorge tel un collier d’or.",Belle
84857,11.0,1977.0,2982,2984,"Comme elle pénétrait dans la cuisine, les domestiques et les cuisiniers affairés à préparer le repas de midi évoquèrent le souvenir fugitif des jours heureux au Demi-Cercle.",Demi-Cercle
84938,11.0,1977.0,2985,2985,Elle s’appelle Belle.,Belle
84939,11.0,1977.0,2986,2986,— Elle s’appelle Belle.,Belle
84941,11.0,1977.0,2986,2986,Elle s’appelle Belle.,Belle
84946,11.0,1977.0,2986,2986,"— Joli petit dragon Belle, dit Camo sans prêter attention à Menolly qui lui retirait le bol qu’il serrait fort entre ses énormes mains aux doigts épais.",Belle
84949,11.0,1977.0,2986,2986,"Camo resta planté là, dodelinant de la tête, la bouche figée en un large sourire humide de plaisir enfantin, trop ébahi par Belle pour se laisser distraire.",Belle
84959,11.0,1977.0,2986,2986,Il ne bougea pas un muscle comme Tante,Tante
84960,11.0,1977.0,2986,2986,Une et Deux se perchaient sur ses avant-bras pour piquer des bouchées de viande à même le bol.,Deux
84962,11.0,1977.0,2986,2986,"Chocolat, Mimique et Paresseux allèrent des épaules de Camo à celles de Menolly pendant que celle-ci essayait de distribuer des parts égales.",Mimique
84994,11.0,1977.0,2987,2987,"De l’autre côté de la cour, des voix juvéniles se lancèrent soudain dans une interprétation vigoureuse de la Saga chantée peu auparavant.",Saga
84996,11.0,1977.0,2987,2987,Puis le trille pur et doux de Belle éclata en un déchant délicat au-dessus des voix mâles des apprentis.,Belle
84997,11.0,1977.0,2987,2987,"Rocky et Plongeur se joignirent à elle, les ailes à demi déployées comme ils emplissaient d’air leurs poumons.",Plongeur
84998,11.0,1977.0,2987,2987,Mimique et Chocolat se laissèrent tomber de l’appui de la fenêtre pour ajouter leur voix au chœur naissant.,Chocolat
84999,11.0,1977.0,2987,2987,"Paresseux n’entendait pas exercer un tel effort, les deux Tantes et l’Oncle étaient au mieux des chanteurs banals, mais ils écoutaient, la tête penchée sur le côté.",Tantes
85002,11.0,1977.0,2988,2989,"Ils sont heureux en cet instant, se dit Menolly, soulagée, avant de reprendre la mélodie de la Saga.",Saga
85019,11.0,1977.0,2988,2989,"(Il s’étira, se pencha en avant pour observer Menolly.) Et voici la troupe de lézards-de-feu chanteurs !",Et
85032,11.0,1977.0,2988,2989,"— Non, non, Belle.",Belle
85038,11.0,1977.0,2988,2989,", je dois m’occuper du repas du harpiste et t’installer… (Elle s’interrompit, contempla les lézards-de-feu.",Elle
85044,11.0,1977.0,2988,2989,"Menolly essaya de ne pas rire devant la stupéfaction de Silvina car tous, sauf Belle, perchée selon sa coutume sur son épaule, avaient disparu.",Belle
85077,11.0,1977.0,2990,2990,Belle fredonnait tout bas dans son oreille un déchant en contrepoint à la Saga que les élèves de Brudegan chantaient à pleins poumons.,Saga
85087,11.0,1977.0,2990,2990,"Et bonjour à toi, fière Belle, ajouta-t-il en souriant à la petite reine qui stridula un remerciement tandis qu’il prenait le plateau des mains de Menolly.",Belle
85137,11.0,1977.0,2991,2994,"(Son index pointa vers le sol avant d’errer vers la cour.) Tout d’abord, et il s’interrompit pour boire son klah, faisant ainsi descendre le pain et les céréales, il nous faut découvrir à quel point Petiron t’a bien enseigné les fondements de notre art, et ce dont tu as besoin pour parfaire tes dons.",Tout
85143,11.0,1977.0,2991,2994,"— Nous allons te faire rejouer, et avec autre chose que cette flûte de Pan.",Pan
85144,11.0,1977.0,2991,2994,"Si tu peux composer des chansons comme celles que Petiron m’a envoyées et celles qu’Elgion a trouvées, cachées derrière les étagères du harpiste au Demi-Cercle, nous avons besoin de toi.",Demi-Cercle
85164,11.0,1977.0,2991,2994,"Je ne pouvais pas changer la ligne mélodique sans détruire le charme de… Qu’est-ce que tu as, Menolly ?",Qu’est-ce
85216,11.0,1977.0,2991,2994,"C’est un lézard-de-feu sur ton épaule, n’est-ce pas ? (Il gloussa.)",Il
85219,11.0,1977.0,2991,2994,"Il leva les yeux sur Belle, qui stridula une réponse aimable, puisque Oldive s’adressait visiblement à elle.",Belle
85228,11.0,1977.0,2995,2996,— Ce n’est pas inhabituel. (Et maître Oldive rejeta sa protestation.),Et
85241,11.0,1977.0,2995,2996,Il aide à la guérison et empêche les démangeaisons. (Il lui remit ses pantoufles.),Il
85256,11.0,1977.0,2995,2996,(Il imprima une nouvelle torsion à sa main.) Mais la cicatrice n’a pas guéri depuis longtemps et on pourra étirer les tissus.,Mais
85272,11.0,1977.0,2995,2996,"Elle était assise et caressait Belle, tout entière à la musique.",Belle
85278,11.0,1977.0,2995,2996,"Par bonheur, il y a une pièce extérieure inoccupée… (Elle fronça le nez dans une grimace peu flatteuse.)",Elle
85312,11.0,1977.0,2997,2997,"— Je me suis fabriqué une flûte de Pan… ajouta-t-elle, pour couper court à d’autres questions.",Pan
85346,11.0,1977.0,2998,2998,(Elle sourit.) Contente-toi de demander aux apprentis si je m’en prive jamais.,Contente-toi
85349,11.0,1977.0,2999,2999,"Pour la première fois, Menolly avait l’occasion d’apprécier la taille de Le Fort.",Le
85353,11.0,1977.0,2999,2999,", Menolly ralentit sa marche tandis qu’elle observait la large rampe d’accès conduisant à la cour et à l’entrée principale de Le Fort, située plus haut sur la falaise que l’atelier de harpe, avec des rangées de fenêtres qui montaient, ouvertes à même le roc, presque jusqu’aux hauteurs embrasées.",Le
85354,11.0,1977.0,2999,2999,"Au fort de Mer du Demi-Cercle, tout le monde vivait dans la falaise, mais ici, des bâtiments en pierre avaient été bâtis en ailes depuis la falaise, formant un quadrilatère analogue à celui de l’atelier de harpe.",Demi-Cercle
85356,11.0,1977.0,2999,2999,"Des demeures bordaient la large route pavée très fréquentée qui menait dans plusieurs directions : au sud vers les champs et les prés, à l’est, par la vallée, vers le pied des collines basses, et à l’ouest vers un col dans la falaise qui donnait accès aux montagnes plus hautes de la Chaîne centrale.",Chaîne
85372,11.0,1977.0,2999,2999,Puis elle vit Belle qui pointait son museau derrière l’oreille de Menolly.,Belle
85375,11.0,1977.0,2999,2999,"Menolly leva la main pour calmer Belle qui sifflait et battait des ailes, dont l’une s’était prise dans les cheveux de la jeune fille.",Belle
85378,11.0,1977.0,3000,3000,"L’oreille exercée de Menolly perçut le tranchant dans le ton, tout comme la petite reine, car Belle émit un bruit de gorge, bas certes, mais qui n’en comportait pas moins un avertissement à l’adresse de Dunca qu’elle observait de ses yeux tourbillonnants.",Belle
85380,11.0,1977.0,3000,3000,"— Je l’avais entendu dire, mais je crois pas toujours ce qu’on me dit, répondit Dunca, qui se tenait aussi loin de Menolly et de Belle que la pièce le lui permettait.",Belle
85389,11.0,1977.0,3000,3000,"À propos, c’est la fille cadette de Yanus, le seigneur du fort de Mer du Demi-Cercle, inféodé au weyr de Benden.",Demi-Cercle
85412,11.0,1977.0,3001,3002,"Les deux vertes Tantes et le bleu Oncle se disputèrent le tabouret pour y atterrir avant de filer par la fenêtre, effrayés par les hurlements de Dunca.",Tantes
85414,11.0,1977.0,3001,3002,"Menolly ordonna aux bruns de cesser leurs piqués, dit à Tante",Tante
85415,11.0,1977.0,3001,3002,Une et Deux et à Oncle de rester sur l’appui de la fenêtre et persuada Rocky et Plongeur de s’installer sur le châlit,Deux
85415,11.0,1977.0,3001,3002,Une et Deux et à Oncle de rester sur l’appui de la fenêtre et persuada Rocky et Plongeur de s’installer sur le châlit,Plongeur
85420,11.0,1977.0,3001,3002,"Elle eut un petit soupir en caressant Belle et en écoutant d’une oreille distraite Silvina assurer Dunca que les lézards-de-feu ne feraient de mal à personne, ni à elle, ni à ses pensionnaires ;",Belle
85439,11.0,1977.0,3001,3002,", je dis que Petiron a renoncé à être harpiste à Le Fort autant pour se débarrasser de Dunca que pour laisser le champ libre à Robinton.",Le
85441,11.0,1977.0,3001,3002,— Le fort de Mer du Demi-Cercle est loin de Le Fort.,Demi-Cercle
85441,11.0,1977.0,3001,3002,— Le fort de Mer du Demi-Cercle est loin de Le Fort.,Le
85450,11.0,1977.0,3001,3002,Il faisait ses excuses du bout des lèvres quand Belle sortit la tête des cheveux de la jeune fille pour le poursuivre de ses sifflets.,Belle
85462,11.0,1977.0,3003,3003,"Une petite tape de réconfort, Un sourire, et Silvina la laissa.",Un
85463,11.0,1977.0,3004,3004,"Chapitre trois À mes lézards parle tout bas, Ne lève pas la main sur moi.",Ne
85464,11.0,1977.0,3004,3004,"Car ils sont prompts à s’offenser, Plus prompts encore à me venger.",Plus
85468,11.0,1977.0,3004,3004,"mais dès l’instant où elle ouvrit la porte, Belle et elle reçurent de plein fouet l’impact sonore de cet endroit où on accordait, sablait, sciait, martelait, et où résonnait le pincement des peaux de wherry que l’on tendait sur les cadres des tambours et qui se détendaient parfois avec des claquements.",Belle
85497,11.0,1977.0,3005,3006,"il pencha la tête en avant, pour la retirer dès que Belle poussa un de ses petits trilles et froncer les sourcils, étonné qu’elle réagisse ainsi à sa curiosité.",Belle
85500,11.0,1977.0,3005,3006,"— Je l’ai appelée Belle, maître Jerint, dit Menolly, bien décidée à gagner de nouveaux amis à ses lézards-de-feu aujourd’hui.",Belle
85519,11.0,1977.0,3005,3006,"demanda Jerint, s’arrêtant en pleine caresse, si bien que Belle poussa sa main du bout de son nez.",Belle
85529,11.0,1977.0,3005,3006,"Oui, je me rappelle avoir pensé que le ton était un peu haut pour des flûtes, et qu’en outre la Saga se chante traditionnellement sans accompagnement, mais comme Brudegan ne cesse d’improviser… Il eut un geste irrité.",Saga
85529,11.0,1977.0,3005,3006,"Oui, je me rappelle avoir pensé que le ton était un peu haut pour des flûtes, et qu’en outre la Saga se chante traditionnellement sans accompagnement, mais comme Brudegan ne cesse d’improviser… Il eut un geste irrité.",Il
85531,11.0,1977.0,3005,3006,"— Je ne parlais pas de toi, ma beauté, dit Jerint en guise d’excuse. (Il caressa la bosse de Belle jusqu’à ce que la petite reine ait repris sa position première.) Mais tout ce bruit provenait de cette unique créature ?",Il
85531,11.0,1977.0,3005,3006,"— Je ne parlais pas de toi, ma beauté, dit Jerint en guise d’excuse. (Il caressa la bosse de Belle jusqu’à ce que la petite reine ait repris sa position première.) Mais tout ce bruit provenait de cette unique créature ?",Belle
85531,11.0,1977.0,3005,3006,"— Je ne parlais pas de toi, ma beauté, dit Jerint en guise d’excuse. (Il caressa la bosse de Belle jusqu’à ce que la petite reine ait repris sa position première.) Mais tout ce bruit provenait de cette unique créature ?",Mais
85564,11.0,1977.0,3007,3007,"Chacun se retrouva soudain excessivement absorbé par sa tâche interrompue et les coups, claquements et sifflets énergiques qui s’ensuivirent firent déployer ses ailes et pousser un cri de protestation à Belle.",Belle
85570,11.0,1977.0,3008,3009,"— Oui, oui, il y a un grand nombre d’instruments parmi lesquels choisir, dit Jerint en se dirigeant à pas saccadés vers le côté cour de la pièce en L. En effet, il y avait le choix, réalisa Menolly",En
