sentence_id,book,part,chapter,pdf_page,start_pdf_page,end_pdf_page,text,mot_detecte
60727,La Ballade de Pern,Troisième partie,Chapter 18,2130,2130,2132,"Tout le monde se soucie du Weyr comme d'une crotte de serpent de tunnel, sauf toi, répétait-il à chacune de ses fréquentes visites, se remémorant la « belle époque » où F'lon était Chef du Weyr et où le Weyr était encore actif et populaire.",Weyr
60728,La Ballade de Pern,Troisième partie,Chapter 18,2130,2130,2132,"R'gul avait pour politique de renfermer le Weyr sur lui-même, et permettait rarement à ses chevaliers-dragons d'assister aux Fêtes, sauf à celles de Benden et de Nerat.",Weyr
60728,La Ballade de Pern,Troisième partie,Chapter 18,2130,2130,2132,"R'gul avait pour politique de renfermer le Weyr sur lui-même, et permettait rarement à ses chevaliers-dragons d'assister aux Fêtes, sauf à celles de Benden et de Nerat.",Fêtes
60728,La Ballade de Pern,Troisième partie,Chapter 18,2130,2130,2132,"R'gul avait pour politique de renfermer le Weyr sur lui-même, et permettait rarement à ses chevaliers-dragons d'assister aux Fêtes, sauf à celles de Benden et de Nerat.",Nerat
60729,La Ballade de Pern,Troisième partie,Chapter 18,2130,2130,2132,"— Il a peur (C'gan fit une pause, pour s'assurer que Robinton avait conscience de son écœurement) de contrarier les Seigneurs.",Seigneurs
60730,La Ballade de Pern,Troisième partie,Chapter 18,2130,2130,2132,"Surtout ceux de Nerat et de Benden, qui nous envoient régulièrement la dîme, comme c'est leur devoir – et celui de Bitra, quand le Seigneur Sifer y pense.",Nerat
60735,La Ballade de Pern,Troisième partie,Chapter 18,2130,2130,2132,"Autrefois, il avait espéré que Camo ne survivrait pas à sa première Révolution, comme cela arrivait souvent aux bébés.",Révolution
60738,La Ballade de Pern,Troisième partie,Chapter 18,2130,2130,2132,"Alors, il se promit résolument d'assister à la prochaine Fête de Nerat.",Fête
60738,La Ballade de Pern,Troisième partie,Chapter 18,2130,2130,2132,"Alors, il se promit résolument d'assister à la prochaine Fête de Nerat.",Nerat
60739,La Ballade de Pern,Troisième partie,Chapter 18,2130,2130,2132,Il tâcherait de convaincre son père de quitter le Fortin du Demi-Cercle pour l'y rencontrer.,Fortin
60739,La Ballade de Pern,Troisième partie,Chapter 18,2130,2130,2132,Il tâcherait de convaincre son père de quitter le Fortin du Demi-Cercle pour l'y rencontrer.,Demi-Cercle
60747,La Ballade de Pern,Troisième partie,Chapter 18,2130,2130,2132,"Il y a beaucoup de Weyrs vides, et cette paresseuse de…",Weyrs
60748,La Ballade de Pern,Troisième partie,Chapter 18,2130,2130,2132,"Il s'interrompit, évitant de donner à Jora le titre de Dame du Weyr.",Weyr
60752,La Ballade de Pern,Troisième partie,Chapter 18,2130,2130,2132,"Les Fils vont bientôt revenir, et même le Weyr n'est pas prêt.",Weyr
60756,La Ballade de Pern,Troisième partie,Chapter 18,2133,2133,2133,Il y avait plus de trois mille dragons dans les six Weyrs à la fin du dernier Passage.,Weyrs
60756,La Ballade de Pern,Troisième partie,Chapter 18,2133,2133,2133,Il y avait plus de trois mille dragons dans les six Weyrs à la fin du dernier Passage.,Passage
60759,La Ballade de Pern,Troisième partie,Chapter 18,2133,2133,2133,Même C'gan approchait rapidement de l'âge où lui et son Tagath seraient considérés comme un danger dans une escadrille de combat.,Tagath
60760,La Ballade de Pern,Troisième partie,Chapter 18,2133,2133,2133,Le refrain du Chant des Questions resurgit dans sa tête.,Chant
60760,La Ballade de Pern,Troisième partie,Chapter 18,2133,2133,2133,Le refrain du Chant des Questions resurgit dans sa tête.,Questions
60767,La Ballade de Pern,Troisième partie,Chapter 18,2133,2133,2133,"Dans une Révolution, il pourrait sans doute passer compagnon.",Révolution
60769,La Ballade de Pern,Troisième partie,Chapter 18,2133,2133,2133,"Il maintenait la pression sur les Seigneurs, aussi souvent et aussi adroitement qu'il le pouvait.",Seigneurs
60772,La Ballade de Pern,Troisième partie,Chapter 18,2133,2133,2133,"Robinton reçut même de Bargen un bref message, passé en contrebande, dans lequel il réaffirmait sa promesse de revendiquer les Hautes Terres en tant qu'héritier de la Lignée.",Hautes
60772,La Ballade de Pern,Troisième partie,Chapter 18,2133,2133,2133,"Robinton reçut même de Bargen un bref message, passé en contrebande, dans lequel il réaffirmait sa promesse de revendiquer les Hautes Terres en tant qu'héritier de la Lignée.",Terres
60772,La Ballade de Pern,Troisième partie,Chapter 18,2133,2133,2133,"Robinton reçut même de Bargen un bref message, passé en contrebande, dans lequel il réaffirmait sa promesse de revendiquer les Hautes Terres en tant qu'héritier de la Lignée.",Lignée
60798,La Ballade de Pern,Troisième partie,Chapter 18,2134,2134,2135,tu es trop grand… — Je viens !,Je
60801,La Ballade de Pern,Troisième partie,Chapter 18,2134,2134,2135,"Ils réveillèrent le palefrenier, et lui firent seller Grand Noir pour Robinton, et le plus rapide coureur ruathien pour Anguille.",Grand
60801,La Ballade de Pern,Troisième partie,Chapter 18,2134,2134,2135,"Ils réveillèrent le palefrenier, et lui firent seller Grand Noir pour Robinton, et le plus rapide coureur ruathien pour Anguille.",Noir
60802,La Ballade de Pern,Troisième partie,Chapter 18,2134,2134,2135,"Ils conduisirent un moment leurs montures par la bride, pour ne pas réveiller le Fort et l'Atelier, puis Anguille montra une piste de messagers partant de la route principale, plus directe et rapide que la route proprement dite.",Fort
60804,La Ballade de Pern,Troisième partie,Chapter 18,2134,2134,2135,"s'excuserait plus tard auprès du Maître de Station, espérant ne rencontrer aucun messager en chemin.",Station
60806,La Ballade de Pern,Troisième partie,Chapter 18,2134,2134,2135,"Ils galopaient à une vitesse que Robinton aurait trouvée dangereuse en toute autre occasion, mais Grand Noir et le coureur d'Anguille avaient le pied sûr, et ils pouvaient suivre toute la nuit la piste qui se déroulait comme un ruban clair devant eux.",Grand
60806,La Ballade de Pern,Troisième partie,Chapter 18,2134,2134,2135,"Ils galopaient à une vitesse que Robinton aurait trouvée dangereuse en toute autre occasion, mais Grand Noir et le coureur d'Anguille avaient le pied sûr, et ils pouvaient suivre toute la nuit la piste qui se déroulait comme un ruban clair devant eux.",Noir
60807,La Ballade de Pern,Troisième partie,Chapter 18,2134,2134,2135,"Galopant, et menant de temps en temps leurs montures par la bride pour les reposer, ils arrivèrent à la Rivière Rouge de bon matin.",Rivière
60807,La Ballade de Pern,Troisième partie,Chapter 18,2134,2134,2135,"Galopant, et menant de temps en temps leurs montures par la bride pour les reposer, ils arrivèrent à la Rivière Rouge de bon matin.",Rouge
60808,La Ballade de Pern,Troisième partie,Chapter 18,2134,2134,2135,"Excitant les bêtes épuisées, ils les firent avancer aussi vite qu'elles le pouvaient encore, jusqu'au moment où, à un détour de la piste, ils virent le Fort de Ruatha devant eux.",Fort
60808,La Ballade de Pern,Troisième partie,Chapter 18,2134,2134,2135,"Excitant les bêtes épuisées, ils les firent avancer aussi vite qu'elles le pouvaient encore, jusqu'au moment où, à un détour de la piste, ils virent le Fort de Ruatha devant eux.",Ruatha
60816,La Ballade de Pern,Troisième partie,Chapter 18,2134,2134,2135,De longues traînées rouges attestaient que les morts avaient été tirés hors du Fort et sur les marches du perron avant d'arriver là.,Fort
60817,La Ballade de Pern,Troisième partie,Chapter 18,2134,2134,2135,"Des hommes sortaient du Fort, chargés des vêtements et des beaux meubles que Dame Adessa avait apportés avec elle.",Fort
60820,La Ballade de Pern,Troisième partie,Chapter 18,2134,2134,2135,Des coureurs de Ruatha !,Ruatha
60823,La Ballade de Pern,Troisième partie,Chapter 18,2134,2134,2135,Elle ne devait pas avoir plus de… combien de Révolutions ?,Révolutions
60825,La Ballade de Pern,Troisième partie,Chapter 18,2134,2134,2135,"Il chancela sur sa selle de dégoût et d'épuisement, et laissa Anguille tirer Grand Noir dans l'ombre de leur abri.",Grand
60825,La Ballade de Pern,Troisième partie,Chapter 18,2134,2134,2135,"Il chancela sur sa selle de dégoût et d'épuisement, et laissa Anguille tirer Grand Noir dans l'ombre de leur abri.",Noir
60830,La Ballade de Pern,Troisième partie,Chapter 18,2134,2134,2135,"Puis ils changèrent de montures, et rentrèrent ventre à terre au Fort de Fort.",Fort
60830,La Ballade de Pern,Troisième partie,Chapter 18,2134,2134,2135,"Puis ils changèrent de montures, et rentrèrent ventre à terre au Fort de Fort.",Fort
60832,La Ballade de Pern,Troisième partie,Chapter 18,2134,2134,2135,"quatre à quatre à la Tour des Tambours, Robinton tambourina à la porte de Groghe, réveillant non seulement le Seigneur mais tout le couloir.",Tour
60832,La Ballade de Pern,Troisième partie,Chapter 18,2134,2134,2135,"quatre à quatre à la Tour des Tambours, Robinton tambourina à la porte de Groghe, réveillant non seulement le Seigneur mais tout le couloir.",Tambours
60833,La Ballade de Pern,Troisième partie,Chapter 18,2134,2134,2135,"— Fax a envahi Ruatha, haleta-t-il, s'appuyant au chambranle pour reprendre haleine.",Ruatha
60845,La Ballade de Pern,Troisième partie,Chapter 18,2134,2134,2135,"Sûrement… Elle s'interrompit, comprenant la réponse à l'expression de Robinton.",Elle
60857,La Ballade de Pern,Troisième partie,Chapter 18,2136,2136,2136,"Le temps que tu arrives là-bas, il aura fini de piller Ruatha et sera en route pour rentrer à Nabol.",Ruatha
60858,La Ballade de Pern,Troisième partie,Chapter 18,2136,2136,2136,"— Eh bien, les gardes qu'il a laissés à Ruatha nous verront, moi et les hommes que je posterai à la frontière, et ils sauront qu'ils ne peuvent pas empiéter sur mes terres.",Ruatha
60863,La Ballade de Pern,Troisième partie,Chapter 18,2136,2136,2136,"Au bout du couloir arriva Grodon, l'actuel Harpiste du Fort, déjà sous les armes.",Fort
60872,La Ballade de Pern,Troisième partie,Chapter 18,2136,2136,2136,"Groghe tambourinait à toutes les portes pour accélérer le rassemblement, et bientôt le Fort grouilla d'hommes armés et de femmes anxieuses.",Fort
60880,La Ballade de Pern,Troisième partie,Chapter 18,2136,2136,2136,Comment Fax pouvait-il revendiquer Ruatha ?,Ruatha
60890,La Ballade de Pern,Troisième partie,Chapter 18,2137,2137,2137,"Elle et Oldive lui firent descendre l'escalier du Fort, traverser la cour, qui lui parut interminablement grande, jusqu'à l'Atelier, avant de monter à sa chambre.",Fort
60899,La Ballade de Pern,Troisième partie,Chapter 18,2137,2137,2137,"Silvina étendit sur lui une couverture, comme si quelque chose pouvait jamais en étendre une sur la scène matinale au Fort de Ruatha !",Fort
60899,La Ballade de Pern,Troisième partie,Chapter 18,2137,2137,2137,"Silvina étendit sur lui une couverture, comme si quelque chose pouvait jamais en étendre une sur la scène matinale au Fort de Ruatha !",Ruatha
60902,La Ballade de Pern,Troisième partie,Chapter 18,2137,2137,2137,"Les grands Seigneurs de l'Ouest, Oterel le résolu",Seigneurs
60902,La Ballade de Pern,Troisième partie,Chapter 18,2137,2137,2137,"Les grands Seigneurs de l'Ouest, Oterel le résolu",Ouest
60903,La Ballade de Pern,Troisième partie,Chapter 18,2137,2137,2137,", le jeune Larad accompagné de Vendross, Groghe et le Seigneur Sangel de Boll Sud, marchèrent en bon ordre sur Nabol, pour rencontrer Fax, souriant et impénitent, et contester l'usurpation de Ruatha et le meurtre de toute la Lignée.",Sud
60903,La Ballade de Pern,Troisième partie,Chapter 18,2137,2137,2137,", le jeune Larad accompagné de Vendross, Groghe et le Seigneur Sangel de Boll Sud, marchèrent en bon ordre sur Nabol, pour rencontrer Fax, souriant et impénitent, et contester l'usurpation de Ruatha et le meurtre de toute la Lignée.",Ruatha
60903,La Ballade de Pern,Troisième partie,Chapter 18,2137,2137,2137,", le jeune Larad accompagné de Vendross, Groghe et le Seigneur Sangel de Boll Sud, marchèrent en bon ordre sur Nabol, pour rencontrer Fax, souriant et impénitent, et contester l'usurpation de Ruatha et le meurtre de toute la Lignée.",Lignée
60904,La Ballade de Pern,Troisième partie,Chapter 18,2137,2137,2137,"Robinton les rejoignit, accompagné de ses Maîtres, maintenant trop conscients de la tragédie de Ruatha.",Maîtres
60904,La Ballade de Pern,Troisième partie,Chapter 18,2137,2137,2137,"Robinton les rejoignit, accompagné de ses Maîtres, maintenant trop conscients de la tragédie de Ruatha.",Ruatha
60905,La Ballade de Pern,Troisième partie,Chapter 18,2137,2137,2137,"Le rapport d'Anguille précisait que non seulement le Seigneur, sa Dame et leurs enfants avaient été tués, mais aussi toute personne connue pour avoir du Sang de la Lignée.",Sang
60905,La Ballade de Pern,Troisième partie,Chapter 18,2137,2137,2137,"Le rapport d'Anguille précisait que non seulement le Seigneur, sa Dame et leurs enfants avaient été tués, mais aussi toute personne connue pour avoir du Sang de la Lignée.",Lignée
60906,La Ballade de Pern,Troisième partie,Chapter 18,2137,2137,2137,"Dans le Hall bondé de Nabol, entouré d'une soldatesque méprisante, Fax écouta ce qu'ils avaient à dire, puis les informa que s'ils n'étaient pas sortis de son Fort d'ici le soir, il les ferait tous massacrer pour avoir violé ses frontières.",Hall
60906,La Ballade de Pern,Troisième partie,Chapter 18,2137,2137,2137,"Dans le Hall bondé de Nabol, entouré d'une soldatesque méprisante, Fax écouta ce qu'ils avaient à dire, puis les informa que s'ils n'étaient pas sortis de son Fort d'ici le soir, il les ferait tous massacrer pour avoir violé ses frontières.",Fort
60909,La Ballade de Pern,Troisième partie,Chapter 18,2137,2137,2137,"Tu n'es pas Seigneur de Crom, Nabol ou Ruatha selon aucun droit autre que celui de la conquête, dit le Seigneur Sangel, raide d'indignation mais impressionnant de dignité.",Crom
60909,La Ballade de Pern,Troisième partie,Chapter 18,2137,2137,2137,"Tu n'es pas Seigneur de Crom, Nabol ou Ruatha selon aucun droit autre que celui de la conquête, dit le Seigneur Sangel, raide d'indignation mais impressionnant de dignité.",Ruatha
60916,La Ballade de Pern,Troisième partie,Chapter 18,2138,2138,2140,"À son signal, ses gardes avancèrent sur le groupe des Seigneurs et des Maîtres.",Seigneurs
60916,La Ballade de Pern,Troisième partie,Chapter 18,2138,2138,2140,"À son signal, ses gardes avancèrent sur le groupe des Seigneurs et des Maîtres.",Maîtres
60921,La Ballade de Pern,Troisième partie,Chapter 18,2138,2138,2140,"Avec une majestueuse dignité, ils firent demi-tour, sortirent du Hall à pas posés, descendirent le perron et traversèrent la petite cour pour rejoindre leurs montures.",Hall
60923,La Ballade de Pern,Troisième partie,Chapter 18,2138,2138,2140,Grand Noir se cabra et lança une ruade à un autre coureur qui approchait trop près.,Noir
60925,La Ballade de Pern,Troisième partie,Chapter 18,2138,2138,2140,Ils traversèrent Ruatha sans incident.,Ruatha
60927,La Ballade de Pern,Troisième partie,Chapter 18,2138,2138,2140,"Pour conserver sa raison, Robinton remarqua la différence d'atmosphère dès qu'ils eurent traversé le gué de la Rivière Rouge.",Rivière
60927,La Ballade de Pern,Troisième partie,Chapter 18,2138,2138,2140,"Pour conserver sa raison, Robinton remarqua la différence d'atmosphère dès qu'ils eurent traversé le gué de la Rivière Rouge.",Rouge
60931,La Ballade de Pern,Troisième partie,Chapter 18,2138,2138,2140,"Ce rappel final de leur honteuse déroute résonnant à leurs oreilles, les Seigneurs s'engagèrent sur la route de Fort jusqu'au prochain poste frontière.",Seigneurs
60931,La Ballade de Pern,Troisième partie,Chapter 18,2138,2138,2140,"Ce rappel final de leur honteuse déroute résonnant à leurs oreilles, les Seigneurs s'engagèrent sur la route de Fort jusqu'au prochain poste frontière.",Fort
60974,La Ballade de Pern,Troisième partie,Chapter 19,2141,2141,2141,"Fandarel, le Maître Forgeron de Pern, rappela tous ses Maîtres des « sept Forts » de Fax.",Maîtres
60974,La Ballade de Pern,Troisième partie,Chapter 19,2141,2141,2141,"Fandarel, le Maître Forgeron de Pern, rappela tous ses Maîtres des « sept Forts » de Fax.",Forts
60975,La Ballade de Pern,Troisième partie,Chapter 19,2141,2141,2141,D'autres Maîtres d'Atelier suivirent son exemple.,Maîtres
60976,La Ballade de Pern,Troisième partie,Chapter 19,2141,2141,2141,"Fax, trop occupé à se congratuler de l'acquisition du Fort de Ruatha, ne réalisa pas ce qui se passait.",Fort
60976,La Ballade de Pern,Troisième partie,Chapter 19,2141,2141,2141,"Fax, trop occupé à se congratuler de l'acquisition du Fort de Ruatha, ne réalisa pas ce qui se passait.",Ruatha
60977,La Ballade de Pern,Troisième partie,Chapter 19,2141,2141,2141,"Il se plaignit amèrement, offrant des récompenses aux Maîtres qui reviendraient.",Maîtres
60979,La Ballade de Pern,Troisième partie,Chapter 19,2141,2141,2141,"Même le Maître Mineur de Pern, qui avait son siège à Crom, était parti, et avait installé le quartier général de son Atelier dans l'un des Ateliers de Forgerons de Telgar.",Crom
60979,La Ballade de Pern,Troisième partie,Chapter 19,2141,2141,2141,"Même le Maître Mineur de Pern, qui avait son siège à Crom, était parti, et avait installé le quartier général de son Atelier dans l'un des Ateliers de Forgerons de Telgar.",Ateliers
60979,La Ballade de Pern,Troisième partie,Chapter 19,2141,2141,2141,"Même le Maître Mineur de Pern, qui avait son siège à Crom, était parti, et avait installé le quartier général de son Atelier dans l'un des Ateliers de Forgerons de Telgar.",Forgerons
60979,La Ballade de Pern,Troisième partie,Chapter 19,2141,2141,2141,"Même le Maître Mineur de Pern, qui avait son siège à Crom, était parti, et avait installé le quartier général de son Atelier dans l'un des Ateliers de Forgerons de Telgar.",Telgar
60980,La Ballade de Pern,Troisième partie,Chapter 19,2141,2141,2141,"Malgré des propositions de récompenses substantielles, Maître Idarolan, qui avait succédé à Maître Gostol dans la charge de Maître Pêcheur de Pern, refusa à Fax de remplacer les bateaux, si mystérieusement disparus dans les villages de pêcheurs des Hautes Terres.",Hautes
60980,La Ballade de Pern,Troisième partie,Chapter 19,2141,2141,2141,"Malgré des propositions de récompenses substantielles, Maître Idarolan, qui avait succédé à Maître Gostol dans la charge de Maître Pêcheur de Pern, refusa à Fax de remplacer les bateaux, si mystérieusement disparus dans les villages de pêcheurs des Hautes Terres.",Terres
60982,La Ballade de Pern,Troisième partie,Chapter 19,2141,2141,2141,Le seul Atelier qui n'avait pas rappelé les siens était celui des Guérisseurs.,Guérisseurs
60986,La Ballade de Pern,Troisième partie,Chapter 19,2141,2141,2141,"— Fax n'avait pas prévu qu'il perdrait tous les Maîtres, dit Robinton, avec une satisfaction non dissimulée.",Maîtres
60987,La Ballade de Pern,Troisième partie,Chapter 19,2141,2141,2141,"Bien sûr, Fax avait depuis longtemps chassé ou traqué les Harpistes.",Harpistes
60996,La Ballade de Pern,Troisième partie,Chapter 19,2142,2142,2143,"Et Robinton attendit cinq Révolutions, pendant lesquelles il s'attacha à préparer son Atelier.",Révolutions
60997,La Ballade de Pern,Troisième partie,Chapter 19,2142,2142,2143,"Il demanda à Groghe le meilleur combattant de sa garde pour enseigner l'autodéfense à ses Harpistes, des apprentis jusqu'aux maîtres, même si les jeunes les plus confiants en eux acceptaient à contrecœur d'apprendre à battre en retraite et à se cacher, et ce, sans laisser de traces.",Harpistes
61008,La Ballade de Pern,Troisième partie,Chapter 19,2142,2142,2143,"À regret, Robinton l'envoya au Fort d'Igen pour enseigner pendant une Révolution, puis, réalisant à quel point il en était arrivé à se reposer sur lui, il le rappela.",Fort
61008,La Ballade de Pern,Troisième partie,Chapter 19,2142,2142,2143,"À regret, Robinton l'envoya au Fort d'Igen pour enseigner pendant une Révolution, puis, réalisant à quel point il en était arrivé à se reposer sur lui, il le rappela.",Igen
61008,La Ballade de Pern,Troisième partie,Chapter 19,2142,2142,2143,"À regret, Robinton l'envoya au Fort d'Igen pour enseigner pendant une Révolution, puis, réalisant à quel point il en était arrivé à se reposer sur lui, il le rappela.",Révolution
61017,La Ballade de Pern,Troisième partie,Chapter 19,2142,2142,2143,"Soit à la Tour, où il excellait, soit sur n'importe quelle surface résonnante.",Tour
61025,La Ballade de Pern,Troisième partie,Chapter 19,2142,2142,2143,"Voyant que Robinton réfléchissait à sa proposition, il ajouta : — Ici, personne ne parvient à le contrôler, mais il pourrait être utile à Anguille.",Ici
61030,La Ballade de Pern,Troisième partie,Chapter 19,2142,2142,2143,"Robinton acquiesça avec véhémence, et retourna à ses problèmes les plus pressants – par exemple, l'affectation des Harpistes pour la prochaine Révolution.",Harpistes
61030,La Ballade de Pern,Troisième partie,Chapter 19,2142,2142,2143,"Robinton acquiesça avec véhémence, et retourna à ses problèmes les plus pressants – par exemple, l'affectation des Harpistes pour la prochaine Révolution.",Révolution
61043,La Ballade de Pern,Troisième partie,Chapter 19,2144,2144,2144,"— Pour lui, c'est soit travailler avec toi, soit retourner à Keroon, car l'Atelier des Harpistes semble incapable d'utiliser utilement ses… talents spéciaux.",Harpistes
61057,La Ballade de Pern,Troisième partie,Chapter 19,2144,2144,2144,"Sebell était maintenant aussi grand que le Maître Harpiste, et, au cours des Révolutions, il avait adopté certains maniérismes de Robinton.",Révolutions
61062,La Ballade de Pern,Troisième partie,Chapter 19,2144,2144,2144,"Je l'ai trouvé dans l'escalier de la Tour des Tambours, essayant de voir qui te rendait visite si tard.",Tour
61062,La Ballade de Pern,Troisième partie,Chapter 19,2144,2144,2144,"Je l'ai trouvé dans l'escalier de la Tour des Tambours, essayant de voir qui te rendait visite si tard.",Tambours
61079,La Ballade de Pern,Troisième partie,Chapter 19,2145,2145,2145,"Comme tout Keroonien bien élevé (Anguille sourit de cette qualification appliquée à Furet), il monte comme une sangsue.",Keroonien
61081,La Ballade de Pern,Troisième partie,Chapter 19,2145,2145,2145,"Au cours des deux Révolutions suivantes, Anguille et Furet se relayèrent pour apporter les messages à l'Atelier.",Révolutions
61083,La Ballade de Pern,Troisième partie,Chapter 19,2145,2145,2145,— Anguille dit qu'il se passe des choses bizarres au Fort de Ruatha.,Fort
61083,La Ballade de Pern,Troisième partie,Chapter 19,2145,2145,2145,— Anguille dit qu'il se passe des choses bizarres au Fort de Ruatha.,Ruatha
61097,La Ballade de Pern,Troisième partie,Chapter 19,2145,2145,2145,"Pourtant, depuis que je suis allé dans le Nord, dit-il, montrant la direction du pouce, j'ai vu toutes les façons jamais inventées de se défiler quand il y a du travail.",Nord
61105,La Ballade de Pern,Troisième partie,Chapter 19,2146,2146,2147,"Un Fort, un Seigneur, c'est un bon adage à retenir, dit Robinton, sentencieux.",Fort
61107,La Ballade de Pern,Troisième partie,Chapter 19,2146,2146,2147,Mais Anguille m'a dit de te parler surtout de Ruatha.,Ruatha
61120,La Ballade de Pern,Troisième partie,Chapter 19,2146,2146,2147,"— Je devrais aller jeter un… — Non, pas question, dit Furet, l'arrêtant de la main.",Non
61122,La Ballade de Pern,Troisième partie,Chapter 19,2146,2146,2147,"Je ne dis pas que les meilleurs sont à Ruatha, mais tu ne peux pas risquer ta peau… Maître Robinton, ajouta-t-il à la réflexion.",Ruatha
61123,La Ballade de Pern,Troisième partie,Chapter 19,2146,2146,2147,"Au fait, Bargen accroît ses activités aux Hautes Terres, maintenant que d'autres l'ont rejoint au Weyr. —",Hautes
61123,La Ballade de Pern,Troisième partie,Chapter 19,2146,2146,2147,"Au fait, Bargen accroît ses activités aux Hautes Terres, maintenant que d'autres l'ont rejoint au Weyr. —",Terres
61123,La Ballade de Pern,Troisième partie,Chapter 19,2146,2146,2147,"Au fait, Bargen accroît ses activités aux Hautes Terres, maintenant que d'autres l'ont rejoint au Weyr. —",Weyr
61126,La Ballade de Pern,Troisième partie,Chapter 19,2146,2146,2147,"Bien sûr, soupira-t-il, il veut rester en vie assez longtemps pour reprendre le Fort des Hautes Terres.",Fort
61126,La Ballade de Pern,Troisième partie,Chapter 19,2146,2146,2147,"Bien sûr, soupira-t-il, il veut rester en vie assez longtemps pour reprendre le Fort des Hautes Terres.",Hautes
61126,La Ballade de Pern,Troisième partie,Chapter 19,2146,2146,2147,"Bien sûr, soupira-t-il, il veut rester en vie assez longtemps pour reprendre le Fort des Hautes Terres.",Terres
61134,La Ballade de Pern,Troisième partie,Chapter 19,2146,2146,2147,— Quand aura lieu l'Éclosion à Benden ?,Éclosion
61138,La Ballade de Pern,Troisième partie,Chapter 19,2146,2146,2147,"Robinton avait appris tous les détails par une lettre envoyée à Maître Oldive par le compagnon guérisseur du Seigneur Raid, que R'gul avait fait venir dans l'espoir ce conserver en vie la Dame du Weyr.",Weyr
61139,La Ballade de Pern,Troisième partie,Chapter 19,2146,2146,2147,Repensant à la façon dont Jora se gorgeait de nourriture à la dernière Éclosion – qui remontait maintenant à des Révolutions – Robinton avait cru sans mal qu'elle était morte d'indigestion.,Éclosion
61139,La Ballade de Pern,Troisième partie,Chapter 19,2146,2146,2147,Repensant à la façon dont Jora se gorgeait de nourriture à la dernière Éclosion – qui remontait maintenant à des Révolutions – Robinton avait cru sans mal qu'elle était morte d'indigestion.,Révolutions
61147,La Ballade de Pern,Troisième partie,Chapter 19,2146,2146,2147,— Tu iras à l'Éclosion ?,Éclosion
61151,La Ballade de Pern,Troisième partie,Chapter 19,2146,2146,2147,"Il n'était pas certain que le Weyr enverrait des invitations, mais cela ne signifiait pas qu'on pouvait interdire l'événement à un Maître d'Atelier.",Weyr
61152,La Ballade de Pern,Troisième partie,Chapter 19,2146,2146,2147,Il y avait eu si peu de couvées et d'Empreintes depuis la mort de S'loner… —,Empreintes
61157,La Ballade de Pern,Troisième partie,Chapter 19,2146,2146,2147,"Même sans sa maîtresse, Nemorth tâchera de tenir jusqu'à l'Éclosion de sa dernière couvée.",Éclosion
61158,La Ballade de Pern,Troisième partie,Chapter 19,2146,2146,2147,"— À ton avis, la prochaine Dame du Weyr sera mieux que cette Jora ?",Weyr
61160,La Ballade de Pern,Troisième partie,Chapter 19,2146,2146,2147,"— Alors, les chevaliers-dragons vont partir en Quête, non ?",Quête
61166,La Ballade de Pern,Troisième partie,Chapter 19,2146,2146,2147,— J'ai rendez-vous avec lui (ce qui signifiait toujours « Anguille ») aux Hautes Terres.,Hautes
61166,La Ballade de Pern,Troisième partie,Chapter 19,2146,2146,2147,— J'ai rendez-vous avec lui (ce qui signifiait toujours « Anguille ») aux Hautes Terres.,Terres
61183,La Ballade de Pern,Troisième partie,Chapter 19,2148,2148,2148,— Fax est parti… pour Ruatha.,Ruatha
61184,La Ballade de Pern,Troisième partie,Chapter 19,2148,2148,2148,Avec des chevaliers-dragons… — À Ruatha ?,Ruatha
61188,La Ballade de Pern,Troisième partie,Chapter 19,2148,2148,2148,— En Quête.,Quête
61190,La Ballade de Pern,Troisième partie,Chapter 19,2148,2148,2148,Il faut des tripes pour aller aux Hautes Terres.,Hautes
61190,La Ballade de Pern,Troisième partie,Chapter 19,2148,2148,2148,Il faut des tripes pour aller aux Hautes Terres.,Terres
61235,La Ballade de Pern,Troisième partie,Chapter 19,2149,2149,2149,Robinton attendit d'arriver à la Rivière Rouge pour revêtir son déguisement.,Rivière
61235,La Ballade de Pern,Troisième partie,Chapter 19,2149,2149,2149,Robinton attendit d'arriver à la Rivière Rouge pour revêtir son déguisement.,Rouge
61236,La Ballade de Pern,Troisième partie,Chapter 19,2149,2149,2149,"L'odeur avait éloigné Grand Noir, qu'il confia aux gardes de la frontière en leur recommandant d'accroître leur vigilance.",Grand
61236,La Ballade de Pern,Troisième partie,Chapter 19,2149,2149,2149,"L'odeur avait éloigné Grand Noir, qu'il confia aux gardes de la frontière en leur recommandant d'accroître leur vigilance.",Noir
61237,La Ballade de Pern,Troisième partie,Chapter 19,2149,2149,2149,"De là, Robinton se rendit discrètement dans l'étable de Ruatha, où il ne vit que deux laitières pitoyables.",Ruatha
61238,La Ballade de Pern,Troisième partie,Chapter 19,2149,2149,2149,"Il regardait autour de lui avec consternation quand une escadrille de dragons apparut dans le ciel, en même temps qu'un serviteur terrifié arrivait, courant si vite qu'il faillit tomber, et criant à pleins poumons d'une voix stridente : — Des chevaliers-dragons et Fax arrivent !",Des
61240,La Ballade de Pern,Troisième partie,Chapter 19,2149,2149,2149,"Hurlant toujours, il disparut dans le Fort.",Fort
